date,code,name,store_name,value
2023-01-15,274,ビール類,ekimae,"264,320"
2023-01-16,1,菓　子,inada,"169,925"
2023-01-16,1,菓　子,otofuke,"129,361"
2023-01-16,1,菓　子,ekimae,"491,595"
2023-01-16,2,嗜好品,inada,"64,345"
2023-01-16,2,嗜好品,otofuke,"36,969"
2023-01-16,2,嗜好品,ekimae,"156,199"
2023-01-16,3,調味料,inada,"118,423"
2023-01-16,3,調味料,otofuke,"111,505"
2023-01-16,3,調味料,ekimae,"179,303"
2023-01-16,4,調理素材,inada,"20,986"
2023-01-16,4,調理素材,otofuke,"18,192"
2023-01-16,4,調理素材,ekimae,"35,779"
2023-01-16,5,クイックフーズ,inada,"116,031"
2023-01-16,5,クイックフーズ,otofuke,"111,019"
2023-01-16,5,クイックフーズ,ekimae,"214,785"
2023-01-16,7,銘店,inada,600
2023-01-16,7,銘店,otofuke,"7,200"
2023-01-16,7,銘店,ekimae,"148,832"
2023-01-16,8,米,inada,"96,338"
2023-01-16,8,米,otofuke,"30,236"
2023-01-16,8,米,ekimae,"34,293"
2023-01-16,55,タバコ,inada,"38,698"
2023-01-16,55,タバコ,otofuke,"19,665"
2023-01-16,55,タバコ,ekimae,"64,225"
2023-01-16,74,飲料,inada,"112,780"
2023-01-16,74,飲料,otofuke,"88,237"
2023-01-16,74,飲料,ekimae,"243,083"
2023-01-16,9,酒類,inada,"74,449"
2023-01-16,9,酒類,otofuke,"90,517"
2023-01-16,9,酒類,ekimae,"204,279"
2023-01-16,273,ワイン,inada,"3,914"
2023-01-16,273,ワイン,otofuke,"15,799"
2023-01-16,273,ワイン,ekimae,"43,892"
2023-01-16,274,ビール類,inada,"94,472"
2023-01-16,274,ビール類,otofuke,"96,933"
2023-01-16,274,ビール類,ekimae,"169,329"
2023-01-17,1,菓　子,inada,"304,103"
2023-01-17,1,菓　子,otofuke,"220,936"
2023-01-17,1,菓　子,ekimae,"629,396"
2023-01-17,2,嗜好品,inada,"100,073"
2023-01-17,2,嗜好品,otofuke,"75,482"
2023-01-17,2,嗜好品,ekimae,"221,321"
2023-01-17,3,調味料,inada,"230,720"
2023-01-17,3,調味料,otofuke,"178,048"
2023-01-17,3,調味料,ekimae,"261,611"
2023-01-17,4,調理素材,inada,"33,575"
2023-01-17,4,調理素材,otofuke,"27,047"
2023-01-17,4,調理素材,ekimae,"56,877"
2023-01-17,5,クイックフーズ,inada,"310,353"
2023-01-17,5,クイックフーズ,otofuke,"208,799"
2023-01-17,5,クイックフーズ,ekimae,"333,817"
2023-01-17,6,グロサリーギフト,ekimae,"3,000"
2023-01-17,7,銘店,inada,"1,100"
2023-01-17,7,銘店,otofuke,"21,800"
2023-01-17,7,銘店,ekimae,"141,352"
2023-01-17,8,米,inada,"83,460"
2023-01-17,8,米,otofuke,"61,033"
2023-01-17,8,米,ekimae,"74,124"
2023-01-17,55,タバコ,inada,"81,911"
2023-01-17,55,タバコ,otofuke,"31,311"
2023-01-17,55,タバコ,ekimae,"122,731"
2023-01-17,74,飲料,inada,"161,897"
2023-01-17,74,飲料,otofuke,"137,008"
2023-01-17,74,飲料,ekimae,"316,061"
2023-01-17,9,酒類,inada,"98,002"
2023-01-17,9,酒類,otofuke,"86,509"
2023-01-17,9,酒類,ekimae,"218,942"
2023-01-17,273,ワイン,inada,"22,517"
2023-01-17,273,ワイン,otofuke,"11,953"
2023-01-17,273,ワイン,ekimae,"55,719"
2023-01-17,274,ビール類,inada,"126,223"
2023-01-17,274,ビール類,otofuke,"90,900"
2023-01-17,274,ビール類,ekimae,"194,390"
2023-01-18,1,菓　子,inada,"167,699"
2023-01-18,1,菓　子,otofuke,"149,260"
2023-01-18,1,菓　子,ekimae,"446,743"
2023-01-18,2,嗜好品,inada,"59,395"
2023-01-18,2,嗜好品,otofuke,"38,149"
2023-01-18,2,嗜好品,ekimae,"143,492"
2023-01-18,3,調味料,inada,"102,568"
2023-01-18,3,調味料,otofuke,"104,465"
2023-01-18,3,調味料,ekimae,"198,183"
2023-01-18,4,調理素材,inada,"22,090"
2023-01-18,4,調理素材,otofuke,"11,322"
2023-01-18,4,調理素材,ekimae,"40,705"
2023-01-18,5,クイックフーズ,inada,"126,981"
2023-01-18,5,クイックフーズ,otofuke,"114,844"
2023-01-18,5,クイックフーズ,ekimae,"225,613"
2023-01-18,6,グロサリーギフト,ekimae,"3,000"
2023-01-18,7,銘店,inada,"1,900"
2023-01-18,7,銘店,otofuke,"6,150"
2023-01-18,7,銘店,ekimae,"139,702"
2023-01-18,8,米,inada,"54,568"
2023-01-18,8,米,otofuke,"36,406"
2023-01-18,8,米,ekimae,"59,479"
2023-01-18,55,タバコ,inada,"57,358"
2023-01-18,55,タバコ,otofuke,"22,975"
2023-01-18,55,タバコ,ekimae,"52,699"
2023-01-18,74,飲料,inada,"111,154"
2023-01-18,74,飲料,otofuke,"91,400"
2023-01-18,74,飲料,ekimae,"200,592"
2023-01-18,9,酒類,inada,"81,402"
2023-01-18,9,酒類,otofuke,"75,938"
2023-01-18,9,酒類,ekimae,"171,144"
2023-01-18,273,ワイン,inada,"5,420"
2023-01-18,273,ワイン,otofuke,"2,584"
2023-01-18,273,ワイン,ekimae,"40,835"
2023-01-18,274,ビール類,inada,"86,102"
2023-01-18,274,ビール類,otofuke,"70,966"
2023-01-18,274,ビール類,ekimae,"140,697"
2023-01-19,1,菓　子,inada,"205,725"
2023-01-19,1,菓　子,otofuke,"170,472"
2023-01-19,1,菓　子,ekimae,"561,884"
2023-01-19,2,嗜好品,inada,"63,553"
2023-01-19,2,嗜好品,otofuke,"49,324"
2023-01-19,2,嗜好品,ekimae,"163,453"
2023-01-19,3,調味料,inada,"119,155"
2023-01-19,3,調味料,otofuke,"104,806"
2023-01-19,3,調味料,ekimae,"203,247"
2023-01-19,4,調理素材,inada,"18,091"
2023-01-19,4,調理素材,otofuke,"16,884"
2023-01-19,4,調理素材,ekimae,"47,392"
2023-01-19,5,クイックフーズ,inada,"151,735"
2023-01-19,5,クイックフーズ,otofuke,"116,229"
2023-01-19,5,クイックフーズ,ekimae,"240,928"
2023-01-19,6,グロサリーギフト,ekimae,"6,000"
2023-01-19,7,銘店,inada,"3,860"
2023-01-19,7,銘店,otofuke,"11,676"
2023-01-19,7,銘店,ekimae,"183,775"
2023-01-19,8,米,inada,"61,597"
2023-01-19,8,米,otofuke,"36,926"
2023-01-19,8,米,ekimae,"35,021"
2023-01-19,55,タバコ,inada,"50,296"
2023-01-19,55,タバコ,otofuke,"31,324"
2023-01-19,55,タバコ,ekimae,"62,040"
2023-01-19,74,飲料,inada,"118,696"
2023-01-19,74,飲料,otofuke,"105,161"
2023-01-19,74,飲料,ekimae,"244,189"
2023-01-19,9,酒類,inada,"82,041"
2023-01-19,9,酒類,otofuke,"75,555"
2023-01-19,9,酒類,ekimae,"214,193"
2023-01-19,273,ワイン,inada,"12,046"
2023-01-19,273,ワイン,otofuke,"9,892"
2023-01-19,273,ワイン,ekimae,"70,849"
2023-01-19,274,ビール類,inada,"98,645"
2023-01-19,274,ビール類,otofuke,"77,752"
2023-01-19,274,ビール類,ekimae,"166,882"
2023-01-20,1,菓　子,inada,"281,274"
2023-01-20,1,菓　子,otofuke,"221,376"
2023-01-20,1,菓　子,ekimae,"767,311"
2023-01-20,2,嗜好品,inada,"125,907"
2023-01-20,2,嗜好品,otofuke,"88,396"
2023-01-20,2,嗜好品,ekimae,"271,169"
2023-01-20,3,調味料,inada,"191,624"
2023-01-20,3,調味料,otofuke,"184,987"
2023-01-20,3,調味料,ekimae,"331,357"
2023-01-20,4,調理素材,inada,"32,975"
2023-01-20,4,調理素材,otofuke,"28,989"
2023-01-20,4,調理素材,ekimae,"78,090"
2023-01-20,5,クイックフーズ,inada,"187,643"
2023-01-20,5,クイックフーズ,otofuke,"153,386"
2023-01-20,5,クイックフーズ,ekimae,"335,871"
2023-01-20,6,グロサリーギフト,ekimae,"1,800"
2023-01-20,7,銘店,inada,"1,000"
2023-01-20,7,銘店,otofuke,"10,400"
2023-01-20,7,銘店,ekimae,"265,733"
2023-01-20,8,米,inada,"91,260"
2023-01-20,8,米,otofuke,"64,158"
2023-01-20,8,米,ekimae,"99,663"
2023-01-20,55,タバコ,inada,"56,184"
2023-01-20,55,タバコ,otofuke,"18,109"
2023-01-20,55,タバコ,ekimae,"82,816"
2023-01-20,74,飲料,inada,"167,174"
2023-01-20,74,飲料,otofuke,"138,577"
2023-01-20,74,飲料,ekimae,"352,963"
2023-01-20,9,酒類,inada,"141,893"
2023-01-20,9,酒類,otofuke,"128,177"
2023-01-20,9,酒類,ekimae,"280,109"
2023-01-20,273,ワイン,inada,"19,201"
2023-01-20,273,ワイン,otofuke,"29,121"
2023-01-20,273,ワイン,ekimae,"121,881"
2023-01-20,274,ビール類,inada,"132,940"
2023-01-20,274,ビール類,otofuke,"115,631"
2023-01-20,274,ビール類,ekimae,"176,248"
2023-01-21,1,菓　子,inada,"237,180"
2023-01-21,1,菓　子,otofuke,"241,987"
2023-01-21,1,菓　子,ekimae,"614,733"
2023-01-21,2,嗜好品,inada,"69,206"
2023-01-21,2,嗜好品,otofuke,"56,718"
2023-01-21,2,嗜好品,ekimae,"158,823"
2023-01-21,3,調味料,inada,"142,897"
2023-01-21,3,調味料,otofuke,"149,898"
2023-01-21,3,調味料,ekimae,"201,057"
2023-01-21,4,調理素材,inada,"22,162"
2023-01-21,4,調理素材,otofuke,"25,777"
2023-01-21,4,調理素材,ekimae,"41,590"
2023-01-21,5,クイックフーズ,inada,"158,152"
2023-01-21,5,クイックフーズ,otofuke,"179,646"
2023-01-21,5,クイックフーズ,ekimae,"247,699"
2023-01-21,7,銘店,inada,350
2023-01-21,7,銘店,otofuke,"12,650"
2023-01-21,7,銘店,ekimae,"200,652"
2023-01-21,8,米,inada,"81,736"
2023-01-21,8,米,otofuke,"51,058"
2023-01-21,8,米,ekimae,"42,100"
2023-01-21,55,タバコ,inada,"41,651"
2023-01-21,55,タバコ,otofuke,"24,553"
2023-01-21,55,タバコ,ekimae,"91,507"
2023-01-21,74,飲料,inada,"138,875"
2023-01-21,74,飲料,otofuke,"153,589"
2023-01-21,74,飲料,ekimae,"300,629"
2023-01-21,9,酒類,inada,"117,656"
2023-01-21,9,酒類,otofuke,"136,948"
2023-01-21,9,酒類,ekimae,"244,154"
2023-01-21,273,ワイン,inada,"13,818"
2023-01-21,273,ワイン,otofuke,"23,408"
2023-01-21,273,ワイン,ekimae,"114,898"
2023-01-21,274,ビール類,inada,"137,081"
2023-01-21,274,ビール類,otofuke,"137,728"
2023-01-21,274,ビール類,ekimae,"234,945"
2023-01-22,1,菓　子,inada,"257,976"
2023-01-22,1,菓　子,otofuke,"255,060"
2023-01-22,1,菓　子,ekimae,"561,953"
2023-01-22,2,嗜好品,inada,"83,957"
2023-01-22,2,嗜好品,otofuke,"118,969"
2023-01-22,2,嗜好品,ekimae,"132,624"
2023-01-22,3,調味料,inada,"188,698"
2023-01-22,3,調味料,otofuke,"237,108"
2023-01-22,3,調味料,ekimae,"206,320"
2023-01-22,4,調理素材,inada,"23,575"
2023-01-22,4,調理素材,otofuke,"38,233"
2023-01-22,4,調理素材,ekimae,"43,276"
2023-01-22,5,クイックフーズ,inada,"211,975"
2023-01-22,5,クイックフーズ,otofuke,"297,018"
2023-01-22,5,クイックフーズ,ekimae,"232,650"
2023-01-22,6,グロサリーギフト,ekimae,"9,068"
2023-01-22,7,銘店,otofuke,"8,306"
2023-01-22,7,銘店,ekimae,"164,412"
2023-01-22,8,米,inada,"87,826"
2023-01-22,8,米,otofuke,"149,484"
2023-01-22,8,米,ekimae,"59,577"
2023-01-22,55,タバコ,inada,"58,879"
2023-01-22,55,タバコ,otofuke,"32,728"
2023-01-22,55,タバコ,ekimae,"44,099"
2023-01-22,74,飲料,inada,"199,627"
2023-01-22,74,飲料,otofuke,"430,334"
2023-01-22,74,飲料,ekimae,"290,176"
2023-01-22,9,酒類,inada,"100,760"
2023-01-22,9,酒類,otofuke,"121,752"
2023-01-22,9,酒類,ekimae,"260,523"
2023-01-22,273,ワイン,inada,"18,652"
2023-01-22,273,ワイン,otofuke,"14,728"
2023-01-22,273,ワイン,ekimae,"93,759"
2023-01-22,274,ビール類,inada,"181,268"
2023-01-22,274,ビール類,otofuke,"121,925"
2023-01-22,274,ビール類,ekimae,"208,067"
2023-01-23,1,菓　子,inada,"184,216"
2023-01-23,1,菓　子,otofuke,"146,329"
2023-01-23,1,菓　子,ekimae,"575,497"
2023-01-23,2,嗜好品,inada,"62,691"
2023-01-23,2,嗜好品,otofuke,"52,301"
2023-01-23,2,嗜好品,ekimae,"152,447"
2023-01-23,3,調味料,inada,"130,220"
2023-01-23,3,調味料,otofuke,"111,846"
2023-01-23,3,調味料,ekimae,"201,745"
2023-01-23,4,調理素材,inada,"19,251"
2023-01-23,4,調理素材,otofuke,"18,748"
2023-01-23,4,調理素材,ekimae,"38,099"
2023-01-23,5,クイックフーズ,inada,"136,325"
2023-01-23,5,クイックフーズ,otofuke,"124,816"
2023-01-23,5,クイックフーズ,ekimae,"247,573"
2023-01-23,7,銘店,inada,"1,700"
2023-01-23,7,銘店,otofuke,"3,350"
2023-01-23,7,銘店,ekimae,"192,442"
2023-01-23,8,米,inada,"80,891"
2023-01-23,8,米,otofuke,"55,172"
2023-01-23,8,米,ekimae,"50,271"
2023-01-23,55,タバコ,inada,"49,803"
2023-01-23,55,タバコ,otofuke,"31,551"
2023-01-23,55,タバコ,ekimae,"87,979"
2023-01-23,74,飲料,inada,"120,706"
2023-01-23,74,飲料,otofuke,"109,937"
2023-01-23,74,飲料,ekimae,"267,221"
2023-01-23,9,酒類,inada,"76,733"
2023-01-23,9,酒類,otofuke,"105,501"
2023-01-23,9,酒類,ekimae,"220,746"
2023-01-23,273,ワイン,inada,"14,906"
2023-01-23,273,ワイン,otofuke,"14,926"
2023-01-23,273,ワイン,ekimae,"64,135"
2023-01-23,274,ビール類,inada,"106,828"
2023-01-23,274,ビール類,otofuke,"58,994"
2023-01-23,274,ビール類,ekimae,"145,706"
2023-01-24,1,菓　子,inada,"263,533"
2023-01-24,1,菓　子,otofuke,"166,749"
2023-01-24,1,菓　子,ekimae,"632,526"
2023-01-24,2,嗜好品,inada,"86,664"
2023-01-24,2,嗜好品,otofuke,"56,521"
2023-01-24,2,嗜好品,ekimae,"213,660"
2023-01-24,3,調味料,inada,"199,181"
2023-01-24,3,調味料,otofuke,"149,034"
2023-01-24,3,調味料,ekimae,"313,237"
2023-01-24,4,調理素材,inada,"32,270"
2023-01-24,4,調理素材,otofuke,"19,869"
2023-01-24,4,調理素材,ekimae,"61,104"
2023-01-24,5,クイックフーズ,inada,"236,423"
2023-01-24,5,クイックフーズ,otofuke,"166,572"
2023-01-24,5,クイックフーズ,ekimae,"296,238"
2023-01-24,6,グロサリーギフト,ekimae,"1,800"
2023-01-24,7,銘店,otofuke,"7,250"
2023-01-24,7,銘店,ekimae,"162,741"
2023-01-24,8,米,inada,"94,315"
2023-01-24,8,米,otofuke,"48,594"
2023-01-24,8,米,ekimae,"79,021"
2023-01-24,55,タバコ,inada,"65,784"
2023-01-24,55,タバコ,otofuke,"25,649"
2023-01-24,55,タバコ,ekimae,"85,719"
2023-01-24,74,飲料,inada,"145,238"
2023-01-24,74,飲料,otofuke,"105,717"
2023-01-24,74,飲料,ekimae,"306,524"
2023-01-24,9,酒類,inada,"94,342"
2023-01-24,9,酒類,otofuke,"87,431"
2023-01-24,9,酒類,ekimae,"221,083"
2023-01-24,273,ワイン,inada,"10,613"
2023-01-24,273,ワイン,otofuke,"8,262"
2023-01-24,273,ワイン,ekimae,"65,608"
2023-01-24,274,ビール類,inada,"131,117"
2023-01-24,274,ビール類,otofuke,"104,718"
2023-01-24,274,ビール類,ekimae,"174,665"
2023-01-25,1,菓　子,inada,"189,064"
2023-01-25,1,菓　子,otofuke,"130,281"
2023-01-25,1,菓　子,ekimae,"455,114"
2023-01-25,2,嗜好品,inada,"56,302"
2023-01-25,2,嗜好品,otofuke,"57,686"
2023-01-25,2,嗜好品,ekimae,"109,605"
2023-01-25,3,調味料,inada,"122,987"
2023-01-25,3,調味料,otofuke,"106,606"
2023-01-25,3,調味料,ekimae,"157,488"
2023-01-25,4,調理素材,inada,"14,008"
2023-01-25,4,調理素材,otofuke,"15,447"
2023-01-25,4,調理素材,ekimae,"28,770"
2023-01-25,5,クイックフーズ,inada,"136,336"
2023-01-25,5,クイックフーズ,otofuke,"97,444"
2023-01-25,5,クイックフーズ,ekimae,"210,402"
2023-01-25,7,銘店,inada,630
2023-01-25,7,銘店,otofuke,"1,350"
2023-01-25,7,銘店,ekimae,"119,551"
2023-01-25,8,米,inada,"37,862"
2023-01-25,8,米,otofuke,"40,890"
2023-01-25,8,米,ekimae,"51,477"
2023-01-25,55,タバコ,inada,"40,151"
2023-01-25,55,タバコ,otofuke,"16,005"
2023-01-25,55,タバコ,ekimae,"77,885"
2023-01-25,74,飲料,inada,"106,840"
2023-01-25,74,飲料,otofuke,"85,044"
2023-01-25,74,飲料,ekimae,"226,614"
2023-01-25,9,酒類,inada,"83,344"
2023-01-25,9,酒類,otofuke,"66,114"
2023-01-25,9,酒類,ekimae,"193,994"
2023-01-25,273,ワイン,inada,"16,496"
2023-01-25,273,ワイン,otofuke,"6,182"
2023-01-25,273,ワイン,ekimae,"48,913"
2023-01-25,274,ビール類,inada,"99,585"
2023-01-25,274,ビール類,otofuke,"81,731"
2023-01-25,274,ビール類,ekimae,"139,725"
2023-01-26,1,菓　子,inada,"192,505"
2023-01-26,1,菓　子,otofuke,"148,581"
2023-01-26,1,菓　子,ekimae,"551,606"
2023-01-26,2,嗜好品,inada,"60,017"
2023-01-26,2,嗜好品,otofuke,"41,214"
2023-01-26,2,嗜好品,ekimae,"160,534"
2023-01-26,3,調味料,inada,"107,412"
2023-01-26,3,調味料,otofuke,"103,096"
2023-01-26,3,調味料,ekimae,"201,451"
2023-01-26,4,調理素材,inada,"22,827"
2023-01-26,4,調理素材,otofuke,"16,473"
2023-01-26,4,調理素材,ekimae,"42,467"
2023-01-26,5,クイックフーズ,inada,"132,374"
2023-01-26,5,クイックフーズ,otofuke,"114,141"
2023-01-26,5,クイックフーズ,ekimae,"246,809"
2023-01-26,6,グロサリーギフト,ekimae,"1,800"
2023-01-26,7,銘店,inada,"1,300"
2023-01-26,7,銘店,otofuke,"6,600"
2023-01-26,7,銘店,ekimae,"150,836"
2023-01-26,8,米,inada,"70,562"
2023-01-26,8,米,otofuke,"50,812"
2023-01-26,8,米,ekimae,"47,837"
2023-01-26,55,タバコ,inada,"67,235"
2023-01-26,55,タバコ,otofuke,"14,051"
2023-01-26,55,タバコ,ekimae,"79,521"
2023-01-26,74,飲料,inada,"113,846"
2023-01-26,74,飲料,otofuke,"101,306"
2023-01-26,74,飲料,ekimae,"244,924"
2023-01-26,9,酒類,inada,"75,723"
2023-01-26,9,酒類,otofuke,"96,774"
2023-01-26,9,酒類,ekimae,"166,825"
2023-01-26,273,ワイン,inada,"10,524"
2023-01-26,273,ワイン,otofuke,"12,375"
2023-01-26,273,ワイン,ekimae,"45,393"
2023-01-26,274,ビール類,inada,"104,305"
2023-01-26,274,ビール類,otofuke,"91,758"
2023-01-26,274,ビール類,ekimae,"155,000"
2023-01-27,1,菓　子,inada,"221,518"
2023-01-27,1,菓　子,otofuke,"180,491"
2023-01-27,1,菓　子,ekimae,"686,905"
2023-01-27,2,嗜好品,inada,"67,187"
2023-01-27,2,嗜好品,otofuke,"59,581"
2023-01-27,2,嗜好品,ekimae,"199,375"
2023-01-27,3,調味料,inada,"121,388"
2023-01-27,3,調味料,otofuke,"111,888"
2023-01-27,3,調味料,ekimae,"233,209"
2023-01-27,4,調理素材,inada,"25,201"
2023-01-27,4,調理素材,otofuke,"24,916"
2023-01-27,4,調理素材,ekimae,"55,297"
2023-01-27,5,クイックフーズ,inada,"136,640"
2023-01-27,5,クイックフーズ,otofuke,"137,114"
2023-01-27,5,クイックフーズ,ekimae,"296,546"
2023-01-27,6,グロサリーギフト,ekimae,"4,042"
2023-01-27,7,銘店,inada,"2,800"
2023-01-27,7,銘店,otofuke,"8,050"
2023-01-27,7,銘店,ekimae,"222,526"
2023-01-27,8,米,inada,"59,560"
2023-01-27,8,米,otofuke,"56,048"
2023-01-27,8,米,ekimae,"62,559"
2023-01-27,55,タバコ,inada,"34,559"
2023-01-27,55,タバコ,otofuke,"43,222"
2023-01-27,55,タバコ,ekimae,"82,908"
2023-01-27,74,飲料,inada,"124,522"
2023-01-27,74,飲料,otofuke,"124,400"
2023-01-27,74,飲料,ekimae,"310,814"
2023-01-27,9,酒類,inada,"85,862"
2023-01-27,9,酒類,otofuke,"120,620"
2023-01-27,9,酒類,ekimae,"240,390"
2023-01-27,273,ワイン,inada,"11,008"
2023-01-27,273,ワイン,otofuke,"13,410"
2023-01-27,273,ワイン,ekimae,"130,890"
2023-01-27,274,ビール類,inada,"130,031"
2023-01-27,274,ビール類,otofuke,"120,899"
2023-01-27,274,ビール類,ekimae,"162,732"
2023-01-28,1,菓　子,inada,"235,367"
2023-01-28,1,菓　子,otofuke,"260,759"
2023-01-28,1,菓　子,ekimae,"710,242"
2023-01-28,2,嗜好品,inada,"73,054"
2023-01-28,2,嗜好品,otofuke,"51,804"
2023-01-28,2,嗜好品,ekimae,"189,979"
2023-01-28,3,調味料,inada,"134,034"
2023-01-28,3,調味料,otofuke,"142,931"
2023-01-28,3,調味料,ekimae,"238,433"
2023-01-28,4,調理素材,inada,"23,020"
2023-01-28,4,調理素材,otofuke,"33,378"
2023-01-28,4,調理素材,ekimae,"52,796"
2023-01-28,5,クイックフーズ,inada,"166,147"
2023-01-28,5,クイックフーズ,otofuke,"184,382"
2023-01-28,5,クイックフーズ,ekimae,"296,355"
2023-01-28,6,グロサリーギフト,ekimae,"4,298"
2023-01-28,7,銘店,inada,"1,200"
2023-01-28,7,銘店,otofuke,"25,700"
2023-01-28,7,銘店,ekimae,"260,132"
2023-01-28,8,米,inada,"66,734"
2023-01-28,8,米,otofuke,"50,522"
2023-01-28,8,米,ekimae,"52,872"
2023-01-28,55,タバコ,inada,"42,465"
2023-01-28,55,タバコ,otofuke,"32,531"
2023-01-28,55,タバコ,ekimae,"71,227"
2023-01-28,74,飲料,inada,"155,584"
2023-01-28,74,飲料,otofuke,"176,717"
2023-01-28,74,飲料,ekimae,"362,380"
2023-01-28,9,酒類,inada,"120,534"
2023-01-28,9,酒類,otofuke,"143,405"
2023-01-28,9,酒類,ekimae,"334,717"
2023-01-28,273,ワイン,inada,"14,225"
2023-01-28,273,ワイン,otofuke,"20,048"
2023-01-28,273,ワイン,ekimae,"125,603"
2023-01-28,274,ビール類,inada,"136,852"
2023-01-28,274,ビール類,otofuke,"116,484"
2023-01-28,274,ビール類,ekimae,"222,882"
2023-01-29,1,菓　子,inada,"331,307"
2023-01-29,1,菓　子,otofuke,"284,420"
2023-01-29,1,菓　子,ekimae,"653,549"
2023-01-29,2,嗜好品,inada,"124,226"
2023-01-29,2,嗜好品,otofuke,"115,560"
2023-01-29,2,嗜好品,ekimae,"189,918"
2023-01-29,3,調味料,inada,"218,941"
2023-01-29,3,調味料,otofuke,"291,159"
2023-01-29,3,調味料,ekimae,"271,493"
2023-01-29,4,調理素材,inada,"39,785"
2023-01-29,4,調理素材,otofuke,"33,890"
2023-01-29,4,調理素材,ekimae,"49,128"
2023-01-29,5,クイックフーズ,inada,"225,169"
2023-01-29,5,クイックフーズ,otofuke,"265,527"
2023-01-29,5,クイックフーズ,ekimae,"308,227"
2023-01-29,6,グロサリーギフト,otofuke,"1,710"
2023-01-29,6,グロサリーギフト,ekimae,"1,082"
2023-01-29,7,銘店,inada,0
2023-01-29,7,銘店,otofuke,"11,630"
2023-01-29,7,銘店,ekimae,"211,641"
2023-01-29,8,米,inada,"119,364"
2023-01-29,8,米,otofuke,"232,351"
2023-01-29,8,米,ekimae,"72,065"
2023-01-29,55,タバコ,inada,"50,640"
2023-01-29,55,タバコ,otofuke,"23,781"
2023-01-29,55,タバコ,ekimae,"71,709"
2023-01-29,74,飲料,inada,"201,341"
2023-01-29,74,飲料,otofuke,"225,909"
2023-01-29,74,飲料,ekimae,"357,969"
2023-01-29,9,酒類,inada,"126,915"
2023-01-29,9,酒類,otofuke,"159,661"
2023-01-29,9,酒類,ekimae,"257,226"
2023-01-29,273,ワイン,inada,"8,617"
2023-01-29,273,ワイン,otofuke,"16,897"
2023-01-29,273,ワイン,ekimae,"90,184"
2023-01-29,274,ビール類,inada,"178,604"
2023-01-29,274,ビール類,otofuke,"193,074"
2023-01-29,274,ビール類,ekimae,"229,004"
2023-01-30,1,菓　子,inada,"289,246"
2023-01-30,1,菓　子,otofuke,"217,159"
2023-01-30,1,菓　子,ekimae,"830,997"
2023-01-30,2,嗜好品,inada,"100,979"
2023-01-30,2,嗜好品,otofuke,"98,101"
2023-01-30,2,嗜好品,ekimae,"286,880"
2023-01-30,3,調味料,inada,"201,447"
2023-01-30,3,調味料,otofuke,"189,459"
2023-01-30,3,調味料,ekimae,"342,589"
2023-01-30,4,調理素材,inada,"31,285"
2023-01-30,4,調理素材,otofuke,"31,027"
2023-01-30,4,調理素材,ekimae,"67,753"
2023-01-30,5,クイックフーズ,inada,"201,126"
2023-01-30,5,クイックフーズ,otofuke,"158,040"
2023-01-30,5,クイックフーズ,ekimae,"344,234"
2023-01-30,6,グロサリーギフト,ekimae,"2,422"
2023-01-30,7,銘店,inada,"10,200"
